Symbol,Price_Increase_Percentage
MARPS,55.69
FONR,55.67
VVV,55.66
GRMN,55.64
CIGI,55.64
CPBI,55.62
BIDU,55.60
JRSH,55.60
SWKH,55.58
OI,55.53
KEYS,55.53
LION,55.52
STVN,55.50
AXAHY,55.48
RBA,55.47
KRP,55.46
MCBS,55.46
DOV,55.42
MGA,55.38
EGO,55.38
ISRG,55.37
NHC,55.36
IEX,55.33
PLD,55.33
BWB,55.32
CSLLY,55.23
DKILY,55.15
CIO,55.13
SGI,55.13
NHYDY,55.11
JAZZ,55.05
MMI,55.05
OLLI,55.01
OMF,55.00
ABG,54.98
ITUB,54.98
AL,54.95
FORTY,54.92
THFF,54.91
HBAN,54.91
VMI,54.89
WLY,54.84
EFX,54.83
KT,54.81
OMC,54.78
LOPE,54.78
AZEK,54.76
GPOR,54.73
SRE,54.72
CNP,54.70
ALSAF,54.70
ALRS,54.69
EDPFY,54.69
SQM,54.62
BFC,54.60
EMX,54.57
CSL,54.54
FERG,54.54
FRCOY,54.54
CVBF,54.49
BMI,54.41
BBDO,54.39
MIDD,54.32
LXP,54.31
UCB,54.30
OUT,54.29
BDX,54.28
BAX,54.25
SWGAY,54.13
AUBN,54.13
OSK,54.11
ALLY,54.00
SW,53.99
SII,53.97
FUJHY,53.96
GNTY,53.95
BUD,53.94
RLGT,53.88
BSBR,53.87
MRTN,53.83
ASB,53.82
DSEEY,53.80
HGTY,53.80
AAGIY,53.76
NLOP,53.76
WMB,53.75
FSS,53.72
RRC,53.72
GS,53.69
ADUS,53.69
SEAC,53.68
AAPL,53.67
CARR,53.67
THR,53.67
CHA,53.62
MTN,53.60
EQH,53.59
ESAB,53.58
NOK,53.50
STBA,53.47
CTBI,53.45
USB,53.44
RYAAY,53.44
LMAT,53.43
AC,53.43
ORLY,53.42
MAS,53.32
PHG,53.28
VABK,53.26
BEP,53.24
EBC,53.24
BLKB,53.23
LUV,53.18
PCB,53.10
DKS,53.03
GIL,53.01
SSMXY,52.99
WTBA,52.92
BOX,52.90
VNT,52.87
MANU,52.86
BWA,52.83
GLW,52.80
FVCB,52.79
MKTAY,52.78
EXR,52.75
SRBK,52.68
AXS,52.68
DXR,52.67
LSTR,52.62
EVCM,52.59
MYFW,52.57
KRG,52.57
CLBK,52.53
ITT,52.53
DBSDY,52.46
PNR,52.43
AROW,52.42
LNW,52.42
SOMLY,52.37
DLR,52.37
CDRO,52.35
UE,52.30
PTC,52.26
KEN,52.25
ACU,52.21
NBTB,52.18
FITB,52.16
STEL,52.14
HIW,52.11
VEEV,52.09
PPG,52.08
HOCPY,52.08
AQN,52.03
TRP,52.03
MGY,52.02
HAYW,51.98
TKOMY,51.89
EPM,51.85
NVR,51.84
IRMD,51.81
PB,51.78
MURGY,51.78
TAIT,51.74
IPAR,51.72
EJPRY,51.69
GEF,51.69
WAT,51.68
VALE,51.68
GABC,51.63
COKE,51.59
FFBC,51.43
CASY,51.32
FWONA,51.29
FTI,51.29
GHI,51.28
APAM,51.27
CAG,51.23
MGEE,51.15
SMTI,51.12
TW,51.09
HLI,51.09
WRN,51.08
CFG,51.07
AVT,51.05
FRME,51.00
QLYS,50.96
REYN,50.95
PSO,50.93
AMP,50.89
NABZY,50.86
UTMD,50.86
PFE,50.84
STLD,50.78
TXO,50.77
DBD,50.74
WWD,50.74
ASRV,50.74
CLBR,50.74
AMRX,50.72
ASBFY,50.70
ELSE,50.68
CVGW,50.64
CME,50.52
FIHL,50.46
BOH,50.42
AXTA,50.40
ASTE,50.35
MAR,50.34
ESLOY,50.33
VTS,50.32
EVI,50.31
SNPHY,50.29
CACC,50.28
FCBC,50.23
DAC,50.23
OZK,50.21
ATO,50.21
EBF,50.20
SBSI,50.20
KR,50.14
AON,50.13
HBCP,50.09
KLG,50.07
OTEX,50.07
PFGC,50.06
TS,50.04
AEE,50.02
BHST,50.00
IMAQ,50.00
MSIF,50.00
NMR,50.00
VTR,49.98
BEN,49.97
FLNG,49.95
HAS,49.92
BTI,49.92
IHG,49.90
RSVR,49.85
CLH,49.82
BY,49.77
SAH,49.76
EMR,49.75
ABEV,49.72
TKC,49.65
APWC,49.63
ROIV,49.60
LRLCY,49.55
SSNC,49.53
CNH,49.46
CSCO,49.44
TELNY,49.38
INFY,49.37
NPK,49.37
ATLKY,49.37
CION,49.35
ICMB,49.32
PCLB,49.32
TRTX,49.30
GLDG,49.30
WRB,49.27
CRBG,49.26
ALRM,49.24
LDSCY,49.21
NI,49.21
GWRS,49.20
CMI,49.19
CCAP,49.11
BSX,49.10
PNC,49.02
NREF,49.01
BP,49.01
IDXX,48.99
SIM,48.98
TOWN,48.95
ULTA,48.86
RPM,48.83
FER,48.81
CDRE,48.80
MBWM,48.78
MNST,48.78
TRST,48.78
KMX,48.76
AVY,48.71
K,48.71
TRNO,48.67
WSFS,48.66
WIT,48.63
GHC,48.61
TRMK,48.60
SXT,48.58
CIB,48.58
KAR,48.58
AWI,48.54
HEGIY,48.53
CDNS,48.49
OCCI,48.48
HSY,48.46
JLL,48.44
CR,48.39
UBFO,48.37
ZWS,48.34
SBCF,48.31
STRW,48.28
LGL,48.27
WLYB,48.26
GIFI,48.24
NBBK,48.24
COP,48.22
SANM,48.13
WMK,48.11
DIS,48.10
BEPC,48.08
DMYY,48.08
AXP,48.02
EPSN,47.88
FHB,47.84
SNA,47.80
LMT,47.76
KBCSY,47.75
CNSWF,47.74
KVHI,47.72
PARAA,47.68
RM,47.66
IBDRY,47.64
EPAC,47.56
NGLOY,47.54
TRS,47.49
RYAN,47.42
EHC,47.40
AGCO,47.39
WFG,47.38
MGYR,47.37
UFPI,47.37
R,47.36
MMS,47.36
KRT,47.35
GOOGL,47.34
CHEB,47.31
LND,47.28
SCHW,47.27
MCW,47.26
ITOCY,47.24
THG,47.22
FDSB,47.21
MTCH,47.18
GPK,47.17
AORT,47.16
RVTY,47.14
WDAY,47.14
PH,47.09
HGV,47.07
FANUY,47.06
WINA,47.02
BATRB,47.02
CWBC,47.01
FMX,47.01
PRGS,47.00
NWBI,47.00
RDWR,46.97
ENS,46.96
AAMI,46.95
OMSE,46.94
RNST,46.94
CFFN,46.94
HNI,46.93
AMADY,46.92
ET,46.92
CUZ,46.89
PRMB,46.87
IPG,46.82
JPM,46.82
RGA,46.82
MSEX,46.80
HOMB,46.79
PANW,46.74
FRT,46.73
STT,46.72
HHH,46.70
ANIP,46.67
DNKEY,46.63
EBMT,46.63
FLO,46.62
HESAY,46.62
RMD,46.61
MCRI,46.58
CM,46.52
SUHJY,46.52
TBPH,46.51
ROK,46.48
CNC,46.45
TT,46.44
CQP,46.42
PSBD,46.39
TCI,46.35
ABM,46.34
AUNA,46.33
SPH,46.32
ATLCY,46.30
GOOG,46.29
NICE,46.26
EA,46.25
BKSC,46.21
BRO,46.19
TFC,46.19
WSBC,46.17
V,46.08
RBC,46.04
PATK,46.04
OZ,46.01
CF,45.90
MORN,45.80
WFCF,45.79
WU,45.78
CRBJY,45.76
RWAY,45.75
DANOY,45.75
UBSI,45.67
ADRNY,45.65
HTBK,45.61
CBSH,45.59
FWONK,45.56
BCSF,45.53
PGR,45.52
STAG,45.51
TMHC,45.48
DOLE,45.45
ARI,45.45
PLOW,45.45
IP,45.45
OSBC,45.44
RNW,45.44
BAC,45.43
MPX,45.39
AM,45.27
AMX,45.27
APPF,45.26
FURY,45.25
RRBI,45.23
PKG,45.23
WSBF,45.22
INMD,45.21
GAMI,45.15
KUBTY,45.11
NYMT,45.11
ETD,45.09
HMC,45.07
TCBK,45.06
SWDBY,45.00
APELY,44.97
WF,44.94
KNSL,44.93
LZB,44.90
PCG,44.90
GIS,44.87
ACN,44.85
MRCC,44.84
SKT,44.83
SILA,44.74
ASR,44.65
HBT,44.55
CGAU,44.55
CINF,44.52
BCO,44.51
LNC,44.49
PRU,44.46
SKHSY,44.43
NDAQ,44.41
SBRA,44.41
PBH,44.41
BPRN,44.40
BCH,44.40
NRDBY,44.37
MSSAF,44.37
FR,44.31
HTB,44.30
ING,44.30
LCNB,44.28
WOW,44.28
TYL,44.23
YARIY,44.22
CHH,44.22
IBOC,44.22
RYN,44.21
PSA,44.19
ACM,44.18
BLK,44.12
CMCSA,44.12
KIM,44.06
SSD,44.03
SEVN,44.01
BBSI,44.00
AIZ,43.99
NTRS,43.93
GTPS,43.89
IGTA,43.88
BFIN,43.87
CBZ,43.86
HCA,43.85
ACEL,43.84
OFG,43.77
LZAGY,43.71
EBR,43.67
LSBK,43.64
LLY,43.63
OHI,43.61
CCI,43.61
BSY,43.58
RNR,43.55
NODK,43.55
CDP,43.54
AMSF,43.53
AZO,43.53
HLTOY,43.50
GPC,43.47
ZTS,43.40
AJG,43.38
AMG,43.31
MLM,43.28
WEC,43.28
SBGSY,43.26
SRGHY,43.26
FTRK,43.17
AZN,43.17
PHI,43.17
PSTVY,43.15
AGRO,43.13
HWC,43.12
KYOCY,43.11
NMFC,43.10
AMFC,43.08
GSBC,42.99
AZZ,42.99
FSUN,42.97
OBK,42.95
USAC,42.92
BOKF,42.92
GIGM,42.86
CGBD,42.84
XYL,42.83
CKHUY,42.83
WAB,42.81
WABC,42.79
STN,42.78
HG,42.73
RPRX,42.70
SZKMY,42.67
PBR,42.61
PVBC,42.57
EDHL,42.57
FNWD,42.55
KRYAY,42.48
INTU,42.45
IAC,42.45
KVUE,42.44
ABBV,42.38
CTSH,42.37
MSI,42.34
MAYS,42.33
CPHC,42.31
NSTS,42.26
GLAD,42.20
BRX,42.19
ECBK,42.18
MBGAF,42.16
SEB,42.12
DHT,42.10
PLPC,42.10
CBOE,42.07
OVLY,42.03
PRT,42.02
JBGS,42.02
ARMK,42.01
SHW,41.95
GSK,41.94
MFC,41.93
FELE,41.93
BIP,41.91
GRC,41.85
ADP,41.82
DSWL,41.81
IX,41.80
SAMG,41.80
RGR,41.72
EQIX,41.72
DEO,41.71
J,41.70
FRBA,41.70
COR,41.70
BBDC,41.64
ABT,41.64
DHIL,41.64
WMG,41.63
PEP,41.61
EXC,41.56
CSX,41.55
SSUMY,41.53
CI,41.52
WTS,41.51
CCK,41.50
EBAY,41.49
GLXY,41.49
PEBO,41.47
PAX,41.46
MITT,41.46
CTVA,41.39
SLGN,41.32
FMNB,41.30
RHHBY,41.29
RSG,41.25
WY,41.20
XEL,41.20
ACGL,41.19
HLT,41.19
AMT,41.19
LII,41.18
BIPC,41.18
SFBC,41.17
GOOD,41.12
TEL,41.11
BFAM,41.07
FDUS,41.02
MDLZ,40.98
CDAQF,40.89
CKX,40.84
HTGC,40.83
ALCO,40.83
BUR,40.82
BMO,40.79
OTTR,40.73
MAIN,40.71
CSR,40.70
FHI,40.59
BRDCY,40.57
PNNT,40.56
WDFC,40.56
TWO,40.55
CNNE,40.54
CENT,40.54
YORW,40.52
NKSH,40.51
HCMLY,40.49
UHAL,40.47
MCO,40.46
ESSA,40.46
PHX,40.45
KHC,40.45
FNLC,40.43
ATLO,40.41
BURL,40.38
PCAR,40.37
NPNYY,40.37
BSAC,40.35
TM,40.33
HRB,40.32
PEBK,40.31
GWW,40.31
SPR,40.30
PRI,40.27
ENLT,40.26
ARTNA,40.20
RTX,40.12
RRACF,40.11
LAMR,40.10
TSBK,40.07
HEI,40.05
PSMT,40.03
IRT,40.00
APD,39.99
KOF,39.98
KAOOY,39.94
GNL,39.94
EGP,39.91
SOBKY,39.90
CENTA,39.89
SEIC,39.87
DOC,39.87
OGS,39.83
FIZZ,39.82
CBNA,39.78
MO,39.77
CHRW,39.75
PFBC,39.71
HMN,39.70
WKC,39.69
DSGX,39.67
GLPG,39.67
BASFY,39.64
FNF,39.64
OBDC,39.64
CAPL,39.61
FSV,39.57
VIV,39.54
CNI,39.54
NEE,39.50
RIO,39.50
GEN,39.49
ITGR,39.48
SPG,39.46
INGR,39.37
CICHY,39.36
AER,39.34
EADSY,39.30
MMSI,39.28
SLF,39.26
RMBI,39.25
UBS,39.24
MOH,39.23
MNSB,39.20
IMKTA,39.19
POOL,39.16
MSADY,39.15
SRCE,39.13
LOW,39.07
SCM,39.05
PROV,39.05
PFSI,38.94
JAPSY,38.93
INVA,38.90
UMH,38.90
VMC,38.70
ITRI,38.62
GOLF,38.58
UOVEY,38.58
ADDYY,38.56
TTE,38.54
TXRH,38.53
NTR,38.48
NNN,38.46
PBBK,38.46
WTW,38.45
PAYX,38.43
MKL,38.41
BRT,38.40
FSK,38.35
FAST,38.33
BLFY,38.31
NRP,38.30
FIS,38.29
PUBGY,38.29
JBAXY,38.23
AGNC,38.22
CTAS,38.20
SR,38.15
LECO,38.12
EEFT,38.03
FTV,37.99
TRV,37.96
ARLP,37.89
NSRGY,37.89
ALLE,37.81
LIEN,37.80
RDY,37.77
HLN,37.74
AIV,37.74
CIG,37.74
BSII,37.70
NSC,37.68
LHX,37.62
JAPAY,37.62
VRTX,37.59
FWONB,37.59
VEOEY,37.57
CHCO,37.57
BAP,37.48
MSDL,37.46
CZNC,37.45
DCI,37.42
GBLI,37.39
MSGS,37.37
MPLX,37.35
SUTNY,37.34
TLGPY,37.32
IBN,37.30
OXSQ,37.28
TDY,37.27
CPA,37.22
MA,37.21
FSEA,37.21
FNWB,37.19
BNL,37.18
AMCR,37.16
VLTO,37.13
SGSOY,37.05
AFYA,37.05
STBFY,37.05
PORT,37.04
HDB,37.04
EQNR,37.01
MDRR,36.99
AMGN,36.93
AB,36.93
TCBC,36.93
CHMG,36.92
ORA,36.90
EPR,36.87
UHT,36.86
PINC,36.82
COST,36.80
PARA,36.79
FAF,36.78
AME,36.76
TURN,36.66
CURB,36.65
OVCHY,36.58
MET,36.56
FBP,36.55
BPOP,36.53
LNSTY,36.50
ACI,36.47
OLP,36.47
IMO,36.44
AGM,36.32
DVA,36.31
KMPR,36.29
PFLT,36.28
ASGLY,36.28
SU,36.25
DCO,36.23
HSIC,36.21
VRE,36.20
ALX,36.19
NEU,36.19
LNKB,36.18
KFY,36.17
ICE,36.16
CTRE,36.14
ENB,36.07
ATR,36.06
MGRC,36.05
SGU,36.00
DPZ,35.95
ALL,35.91
CNXN,35.85
MSFT,35.83
NGG,35.72
BFS,35.65
MDU,35.64
ANCTF,35.63
ESCA,35.59
ENSG,35.49
NXST,35.44
NWS,35.37
HON,35.35
SUI,35.35
BSBK,35.31
HD,35.29
LEGH,35.26
FCFS,35.25
MSCI,35.16
GROW,35.14
LNT,35.13
DLB,35.13
CWT,35.09
SBAC,35.06
EVRG,35.05
ORI,35.01
UAN,34.99
DMLP,34.98
TEF,34.96
PAA,34.87
NOMD,34.87
TRC,34.83
EOG,34.78
PPL,34.78
LH,34.70
OGE,34.64
GNW,34.58
NHI,34.58
CCIR,34.58
DX,34.57
HIG,34.57
TRIN,34.56
PFG,34.49
DASTY,34.49
FBRT,34.48
NMIH,34.46
PAGP,34.40
NVZMY,34.38
PAG,34.37
E,34.36
CTRA,34.30
TEZNY,34.26
ADC,34.18
VINP,34.18
MAA,34.14
CLX,34.13
TD,34.13
EIG,34.09
EVTC,34.08
ROST,34.02
MCD,34.00
CMPGY,33.99
CPRT,33.99
SNN,33.90
PINE,33.84
STC,33.83
AN,33.82
KMTUY,33.72
YUM,33.71
PRGO,33.66
RITM,33.63
AFL,33.59
AKZOY,33.45
AFBI,33.45
TJX,33.45
ADT,33.38
MSM,33.35
IDA,33.33
NLY,33.27
CWST,33.23
FPI,33.23
CPK,33.21
UVV,33.19
IVCBF,33.11
TR,33.08
RLI,33.05
SPTN,33.02
GATX,32.98
AGO,32.98
MDV,32.97
MGDDY,32.87
DGX,32.86
TFSL,32.86
HR,32.72
NOC,32.72
EQR,32.70
KNBWY,32.65
AVB,32.64
EPRT,32.57
SIGI,32.55
SPOK,32.55
ELME,32.54
HSTM,32.51
VOD,32.50
GLRE,32.50
GD,32.48
PEG,32.45
HTH,32.43
TLGYF,32.39
TETEF,32.33
MUSA,32.32
MTG,32.29
GIB,32.25
GBDC,32.18
DKL,32.15
REG,32.03
ES,32.00
ANSS,31.98
CP,31.93
IVT,31.87
PBFS,31.75
GTY,31.71
CWCO,31.69
ED,31.61
ABBNY,31.55
SLRC,31.52
LNN,31.50
HFBL,31.46
TRI,31.45
NTB,31.45
TAP,31.45
GAIN,31.35
CON,31.34
TSCO,31.33
SNY,31.27
NWSA,31.27
FTS,31.22
CTO,31.20
AEG,31.18
LKQ,31.16
HESM,31.14
NNI,31.08
NPB,31.06
QGEN,31.01
EXPD,30.97
AWK,30.96
NPSCY,30.93
ALG,30.91
AFG,30.91
KMTS,30.75
AMH,30.71
RS,30.71
PCH,30.69
BNS,30.68
CMS,30.68
ASCBF,30.65
NTST,30.63
HES,30.62
SUZ,30.56
ARCC,30.56
BOC,30.54
WSR,30.50
TU,30.44
SOBO,30.43
CPAC,30.39
AHKSY,30.36
ESS,30.30
IDEXY,30.25
PKE,30.18
FCPT,30.18
RELX,30.15
VEL,30.15
WSO,30.14
ELS,30.14
FRPH,30.07
ITW,30.03
RACE,30.03
SPGI,30.01
PECO,30.01
SWSS,29.90
UDR,29.88
FBLA,29.87
SCI,29.82
ZBH,29.79
UTL,29.79
SNRE,29.78
LANC,29.77
NYT,29.73
VRSK,29.71
SMPL,29.70
UBCP,29.65
PNW,29.62
TCBS,29.53
PFX,29.51
DTE,29.51
EFC,29.50
CEPO,29.48
CWEN,29.43
BDL,29.37
ALEX,29.30
YELP,29.24
HENKY,29.20
XOM,29.18
OFS,29.16
D,29.13
RDN,29.13
REFI,29.08
SYK,28.98
WES,28.96
MKC,28.95
DIST,28.94
LADR,28.93
GGG,28.86
AVA,28.82
WTKWY,28.81
INVH,28.70
BXMT,28.65
AEP,28.57
CCEP,28.42
GECC,28.41
BR,28.20
CL,28.11
EFSI,28.10
SELF,28.04
CHD,27.99
CVX,27.96
O,27.94
LFT,27.92
ACT,27.89
QSR,27.87
ISRL,27.85
CRTAF,27.80
BCPC,27.68
AIG,27.64
LOAN,27.64
FDS,27.62
CPT,27.61
STWD,27.61
NTTYY,27.55
NWN,27.46
TSLX,27.40
PMT,27.38
ROL,27.36
BSM,27.34
HTO,27.30
EG,27.28
SAFT,27.28
PBA,27.28
SFD,27.24
SHEL,27.20
DOX,27.15
KDP,27.09
RGCO,27.03
NCDL,27.02
SJM,26.98
BKH,26.96
MDT,26.71
ESNT,26.60
TDG,26.54
EPD,26.53
RY,26.38
L,26.34
DUK,26.27
SMA,26.26
POST,26.22
UNP,26.10
VZ,26.02
AWR,25.97
WTRG,25.92
GEG,25.88
NVS,25.88
LTC,25.84
STE,25.78
WCN,25.78
LGGNY,25.68
ALC,25.62
SAR,25.55
PPYA,25.37
BATRK,25.30
PUCK,25.00
OTCM,24.98
WPC,24.93
SWX,24.85
JKHY,24.84
TSN,24.75
SUN,24.75
NJR,24.64
VICI,24.56
POR,24.47
NEN,24.44
CASS,24.09
PTBS,24.00
BRC,23.89
SKM,23.89
ECL,23.86
CHT,23.72
PSTL,23.57
CULL,23.53
NWE,23.43
OFED,23.40
ALCY,23.15
SO,22.87
MMC,22.87
TAK,22.75
GLPI,22.73
KO,22.72
HRL,22.65
CSGP,22.61
SYY,22.51
ETOR,22.25
CNA,22.19
CB,22.07
GRAF,22.04
UL,21.96
CHE,21.77
WM,21.74
CSLMF,21.65
YOTA,21.43
WTM,21.41
AII,21.41
KMB,21.23
HOND,21.21
CNGL,21.11
IOR,21.07
NBST,21.03
BANX,20.99
BKFG,20.95
JNJ,20.83
AQUC,20.75
BATRA,20.64
SBR,20.53
WTMA,20.52
AMED,20.45
JWSMF,20.29
